visit_id,visited_at,time_slot,booth,category,grade,spent_won,wait_min,satisfaction
V049952,2026-09-18 13:38:00,13:00,떡볶이 가게,음식,2,3000,13,4.0
V049953,2026-09-18 10:31:00,10:00,슬러시 카페,음식,3,2000,5,4.6
V049954,2026-09-18 14:11:00,14:00,떡볶이 가게,음식,2,3000,7,4.8
V049955,2026-09-18 15:35:00,15:00,방탈출 게임,게임,1,1000,13,4.2
V049956,2026-09-18 13:23:00,13:00,다트 챌린지,게임,1,0,4,4.9
V049957,2026-09-18 16:01:00,16:00,다트 챌린지,게임,3,1000,2,4.8
V049958,2026-09-18 15:49:00,15:00,슬러시 카페,음식,2,2000,7,4.9
V049959,2026-09-18 11:04:00,11:00,방탈출 게임,게임,3,1000,14,3.9
V049960,2026-09-18 12:42:00,12:00,떡볶이 가게,음식,2,3000,9,4.6
V049961,2026-09-18 16:39:00,16:00,캘리그라피 체험,체험,2,0,0,5.0
V049962,2026-09-18 13:51:00,13:00,떡볶이 가게,음식,1,3000,15,3.7
V049963,2026-09-18 13:38:00,13:00,떡볶이 가게,음식,1,3000,11,4.2
V049964,2026-09-18 11:53:00,11:00,떡볶이 가게,음식,2,3000,6,4.3
V049965,2026-09-18 12:27:00,12:00,캘리그라피 체험,체험,3,1500,3,4.7
V049966,2026-09-18 14:21:00,14:00,다트 챌린지,게임,2,0,3,5.0
V049967,2026-09-18 13:13:00,13:00,방탈출 게임,게임,1,1000,18,4.5
V049968,2026-09-18 13:04:00,13:00,사진 부스,체험,2,2000,10,4.0
V049969,2026-09-18 13:21:00,13:00,슬러시 카페,음식,2,2000,9,4.9
V049970,2026-09-18 15:52:00,15:00,방탈출 게임,게임,2,1000,11,4.6
V049971,2026-09-18 15:43:00,15:00,방탈출 게임,게임,3,1000,13,4.2
V049972,2026-09-18 13:53:00,13:00,사진 부스,체험,3,2000,11,4.8
V049973,2026-09-18 13:43:00,13:00,방탈출 게임,게임,1,1000,17,4.1
V049974,2026-09-18 14:21:00,14:00,사진 부스,체험,2,2000,8,4.7
V049975,2026-09-18 13:58:00,13:00,떡볶이 가게,음식,2,3000,8,5.0
V049976,2026-09-18 12:39:00,12:00,떡볶이 가게,음식,2,3000,6,4.8
V049977,2026-09-18 13:53:00,13:00,다트 챌린지,게임,1,0,6,3.9
V049978,2026-09-18 16:44:00,16:00,떡볶이 가게,음식,3,0,8,4.9
V049979,2026-09-18 12:45:00,12:00,슬러시 카페,음식,1,2000,4,4.9
V049980,2026-09-18 11:44:00,11:00,다트 챌린지,게임,3,1000,10,4.6
V049981,2026-09-18 15:06:00,15:00,사진 부스,체험,1,2000,7,4.4
V049982,2026-09-18 12:18:00,12:00,떡볶이 가게,음식,2,3000,8,4.9
V049983,2026-09-18 14:40:00,14:00,다트 챌린지,게임,2,1000,2,5.0
V049984,2026-09-18 13:11:00,13:00,방탈출 게임,게임,1,1000,19,4.0
V049985,2026-09-18 12:19:00,12:00,방탈출 게임,게임,2,1000,12,4.0
V049986,2026-09-18 12:43:00,12:00,사진 부스,체험,2,2000,5,5.0
V049987,2026-09-18 14:09:00,14:00,사진 부스,체험,1,2000,6,4.4
V049988,2026-09-18 11:54:00,11:00,캘리그라피 체험,체험,2,0,3,4.7
V049989,2026-09-18 11:48:00,11:00,캘리그라피 체험,체험,2,0,2,4.6
V049990,2026-09-18 14:24:00,14:00,떡볶이 가게,음식,3,3000,11,4.4
V049991,2026-09-18 15:30:00,15:00,방탈출 게임,게임,2,0,14,4.6
V049992,2026-09-18 13:16:00,13:00,떡볶이 가게,음식,2,3000,11,4.5
V049993,2026-09-18 15:19:00,15:00,캘리그라피 체험,체험,2,1500,6,4.7
V049994,2026-09-18 15:00:00,15:00,사진 부스,체험,2,0,8,4.5
V049995,2026-09-18 15:19:00,15:00,캘리그라피 체험,체험,1,1500,5,4.8
V049996,2026-09-18 13:12:00,13:00,방탈출 게임,게임,1,1000,19,3.9
V049997,2026-09-18 15:43:00,15:00,사진 부스,체험,2,2000,9,4.6
V049998,2026-09-18 14:27:00,14:00,다트 챌린지,게임,3,1000,7,4.6
V049999,2026-09-18 15:24:00,15:00,방탈출 게임,게임,3,1000,11,4.2
V050000,2026-09-18 13:23:00,13:00,떡볶이 가게,음식,2,3000,9,4.4
V050001,2026-09-18 10:30:00,10:00,사진 부스,체험,3,2000,6,3.9
V050002,2026-09-18 12:27:00,12:00,다트 챌린지,게임,2,1000,8,4.5
V050003,2026-09-18 15:01:00,15:00,슬러시 카페,음식,1,2000,7,4.7
V050004,2026-09-18 13:00:00,13:00,떡볶이 가게,음식,2,0,10,3.9
V050005,2026-09-18 16:53:00,16:00,떡볶이 가게,음식,1,0,6,4.3
V050006,2026-09-18 12:43:00,12:00,떡볶이 가게,음식,1,3000,11,4.5
V050007,2026-09-18 14:56:00,14:00,다트 챌린지,게임,1,1000,5,4.7
V050008,2026-09-18 12:12:00,12:00,사진 부스,체험,1,2000,9,4.4
V050009,2026-09-18 12:24:00,12:00,슬러시 카페,음식,2,2000,8,4.6
V050010,2026-09-18 16:06:00,16:00,방탈출 게임,게임,3,1000,12,4.5
V050011,2026-09-18 13:42:00,13:00,캘리그라피 체험,체험,1,1500,6,4.7
V050012,2026-09-18 12:43:00,12:00,사진 부스,체험,1,0,7,4.5
V050013,2026-09-18 12:18:00,12:00,캘리그라피 체험,체험,2,1500,2,5.0
V050014,2026-09-18 12:59:00,12:00,슬러시 카페,음식,2,2000,4,4.9
V050015,2026-09-18 13:50:00,13:00,방탈출 게임,게임,1,1000,18,4.0
V050016,2026-09-18 11:22:00,11:00,다트 챌린지,게임,2,1000,3,5.0
V050017,2026-09-18 16:15:00,16:00,방탈출 게임,게임,3,1000,12,4.6
V050018,2026-09-18 12:18:00,12:00,떡볶이 가게,음식,1,3000,11,4.0
V050019,2026-09-18 10:33:00,10:00,캘리그라피 체험,체험,1,1500,0,5.0
V050020,2026-09-18 15:19:00,15:00,떡볶이 가게,음식,3,3000,7,4.7
V050021,2026-09-18 16:00:00,16:00,캘리그라피 체험,체험,1,1500,1,5.0
V050022,2026-09-18 14:23:00,14:00,다트 챌린지,게임,1,1000,9,4.4
V050023,2026-09-18 10:28:00,10:00,사진 부스,체험,1,2000,7,4.5
V050024,2026-09-18 11:55:00,11:00,떡볶이 가게,음식,2,3000,6,4.2
V050025,2026-09-18 14:17:00,14:00,사진 부스,체험,3,0,10,5.0
V050026,2026-09-18 13:37:00,13:00,떡볶이 가게,음식,2,3000,14,4.9
V050027,2026-09-18 13:33:00,13:00,떡볶이 가게,음식,1,3000,11,4.4
V050028,2026-09-18 15:33:00,15:00,방탈출 게임,게임,2,0,13,4.0
V050029,2026-09-18 13:12:00,13:00,방탈출 게임,게임,1,1000,16,4.2
V050030,2026-09-18 14:09:00,14:00,슬러시 카페,음식,3,2000,7,5.0
V050031,2026-09-18 15:03:00,15:00,방탈출 게임,게임,2,1000,10,4.1
V050032,2026-09-18 14:41:00,14:00,캘리그라피 체험,체험,3,1500,3,4.2
V050033,2026-09-18 14:37:00,14:00,떡볶이 가게,음식,1,3000,9,4.4
V050034,2026-09-18 10:03:00,10:00,캘리그라피 체험,체험,2,1500,4,4.6
V050035,2026-09-18 10:25:00,10:00,캘리그라피 체험,체험,1,0,0,4.9
V050036,2026-09-18 15:57:00,15:00,슬러시 카페,음식,1,2000,5,4.3
V050037,2026-09-18 10:11:00,10:00,떡볶이 가게,음식,3,0,12,4.5
V050038,2026-09-18 10:43:00,10:00,캘리그라피 체험,체험,1,0,3,5.0
V050039,2026-09-18 15:12:00,15:00,다트 챌린지,게임,3,1000,4,4.3
V050040,2026-09-18 15:04:00,15:00,슬러시 카페,음식,2,0,8,4.3
V050041,2026-09-18 11:36:00,11:00,방탈출 게임,게임,3,1000,8,4.2
V050042,2026-09-18 14:18:00,14:00,슬러시 카페,음식,3,0,6,4.4
V050043,2026-09-18 11:03:00,11:00,사진 부스,체험,3,2000,7,4.6
V050044,2026-09-18 12:37:00,12:00,방탈출 게임,게임,1,0,16,4.2
V050045,2026-09-18 16:14:00,16:00,떡볶이 가게,음식,3,3000,5,4.9
V050046,2026-09-18 13:47:00,13:00,캘리그라피 체험,체험,2,1500,7,5.0
V050047,2026-09-18 13:46:00,13:00,떡볶이 가게,음식,3,3000,12,3.5
V050048,2026-09-18 13:50:00,13:00,떡볶이 가게,음식,2,3000,10,5.0
V050049,2026-09-18 12:26:00,12:00,사진 부스,체험,3,2000,10,4.4
V050050,2026-09-18 14:18:00,14:00,방탈출 게임,게임,2,1000,14,4.3
V050051,2026-09-18 14:13:00,14:00,사진 부스,체험,3,2000,10,4.7
V050052,2026-09-18 12:38:00,12:00,방탈출 게임,게임,1,1000,18,3.9
V050053,2026-09-18 12:53:00,12:00,방탈출 게임,게임,3,1000,18,3.9
V050054,2026-09-18 13:30:00,13:00,떡볶이 가게,음식,3,3000,16,4.1
V050055,2026-09-18 15:43:00,15:00,떡볶이 가게,음식,1,3000,7,4.6
V050056,2026-09-18 15:01:00,15:00,떡볶이 가게,음식,2,3000,8,4.4
V050057,2026-09-18 11:21:00,11:00,슬러시 카페,음식,1,2000,7,5.0
V050058,2026-09-18 13:40:00,13:00,떡볶이 가게,음식,1,3000,13,4.4
V050059,2026-09-18 13:35:00,13:00,떡볶이 가게,음식,1,3000,7,4.5
V050060,2026-09-18 15:14:00,15:00,슬러시 카페,음식,1,2000,7,5.0
V050061,2026-09-18 16:31:00,16:00,슬러시 카페,음식,2,2000,8,4.0
V050062,2026-09-18 12:39:00,12:00,방탈출 게임,게임,3,1000,17,4.6
V050063,2026-09-18 12:52:00,12:00,슬러시 카페,음식,2,2000,3,5.0
V050064,2026-09-18 11:37:00,11:00,다트 챌린지,게임,1,0,1,4.9
V050065,2026-09-18 12:36:00,12:00,다트 챌린지,게임,3,0,8,5.0
V050066,2026-09-18 15:04:00,15:00,캘리그라피 체험,체험,1,1500,1,5.0
V050067,2026-09-18 16:50:00,16:00,다트 챌린지,게임,2,1000,4,5.0
V050068,2026-09-18 11:18:00,11:00,캘리그라피 체험,체험,3,0,4,5.0
V050069,2026-09-18 13:09:00,13:00,슬러시 카페,음식,1,2000,9,4.0
V050070,2026-09-18 14:14:00,14:00,사진 부스,체험,1,2000,2,4.8
V050071,2026-09-18 11:41:00,11:00,떡볶이 가게,음식,1,3000,6,5.0
V050072,2026-09-18 16:56:00,16:00,다트 챌린지,게임,1,0,3,4.8
V050073,2026-09-18 13:18:00,13:00,떡볶이 가게,음식,1,3000,13,4.2
V050074,2026-09-18 12:13:00,12:00,슬러시 카페,음식,2,2000,2,4.9
V050075,2026-09-18 13:03:00,13:00,떡볶이 가게,음식,1,3000,12,3.6
V050076,2026-09-18 15:04:00,15:00,슬러시 카페,음식,1,2000,8,4.4
V050077,2026-09-18 14:30:00,14:00,다트 챌린지,게임,1,1000,7,4.6
V050078,2026-09-18 11:49:00,11:00,다트 챌린지,게임,1,1000,0,5.0
V050079,2026-09-18 15:28:00,15:00,사진 부스,체험,1,2000,8,4.3
V050080,2026-09-18 15:18:00,15:00,방탈출 게임,게임,3,1000,7,4.3
V050081,2026-09-18 13:42:00,13:00,다트 챌린지,게임,1,1000,7,5.0
V050082,2026-09-18 14:35:00,14:00,떡볶이 가게,음식,2,3000,12,4.3
V050083,2026-09-18 12:58:00,12:00,떡볶이 가게,음식,1,3000,9,4.8
V050084,2026-09-18 14:57:00,14:00,캘리그라피 체험,체험,3,1500,7,4.7
V050085,2026-09-18 12:17:00,12:00,캘리그라피 체험,체험,2,1500,1,4.9
V050086,2026-09-18 16:15:00,16:00,떡볶이 가게,음식,1,3000,3,4.6
V050087,2026-09-18 16:57:00,16:00,떡볶이 가게,음식,1,0,7,4.5
V050088,2026-09-18 14:36:00,14:00,떡볶이 가게,음식,1,3000,18,4.1
V050089,2026-09-18 13:45:00,13:00,다트 챌린지,게임,1,1000,5,4.5
V050090,2026-09-18 14:12:00,14:00,떡볶이 가게,음식,2,3000,12,4.4
V050091,2026-09-18 10:18:00,10:00,방탈출 게임,게임,1,0,8,4.9
V050092,2026-09-18 13:13:00,13:00,떡볶이 가게,음식,1,3000,10,4.0
V050093,2026-09-18 13:57:00,13:00,사진 부스,체험,1,2000,9,5.0
V050094,2026-09-18 11:42:00,11:00,방탈출 게임,게임,1,0,10,5.0
V050095,2026-09-18 12:00:00,12:00,떡볶이 가게,음식,2,3000,8,4.3
V050096,2026-09-18 14:13:00,14:00,방탈출 게임,게임,3,1000,14,4.3
V050097,2026-09-18 14:07:00,14:00,다트 챌린지,게임,2,1000,6,5.0
V050098,2026-09-18 15:33:00,15:00,사진 부스,체험,1,2000,7,4.7
V050099,2026-09-18 10:30:00,10:00,사진 부스,체험,3,0,5,4.3
V050100,2026-09-18 14:29:00,14:00,슬러시 카페,음식,2,2000,6,4.1
V050101,2026-09-18 13:37:00,13:00,사진 부스,체험,3,2000,11,4.6
V050102,2026-09-18 15:15:00,15:00,슬러시 카페,음식,2,2000,2,4.9
V050103,2026-09-18 15:57:00,15:00,캘리그라피 체험,체험,3,1500,5,4.5
V050104,2026-09-18 12:41:00,12:00,슬러시 카페,음식,3,2000,10,4.1
V050105,2026-09-18 10:30:00,10:00,방탈출 게임,게임,2,0,8,4.3
V050106,2026-09-18 12:20:00,12:00,떡볶이 가게,음식,1,3000,8,4.6
V050107,2026-09-18 15:30:00,15:00,캘리그라피 체험,체험,1,1500,4,4.8
V050108,2026-09-18 12:01:00,12:00,떡볶이 가게,음식,3,3000,7,4.7
V050109,2026-09-18 15:44:00,15:00,다트 챌린지,게임,1,0,1,5.0
V050110,2026-09-18 14:52:00,14:00,떡볶이 가게,음식,1,3000,11,4.4
V050111,2026-09-18 10:05:00,10:00,다트 챌린지,게임,3,1000,1,4.8
V050112,2026-09-18 15:51:00,15:00,떡볶이 가게,음식,2,3000,8,4.6
V050113,2026-09-18 15:23:00,15:00,다트 챌린지,게임,2,1000,3,4.5
V050114,2026-09-18 13:11:00,13:00,방탈출 게임,게임,1,1000,18,4.3
V050115,2026-09-18 13:08:00,13:00,떡볶이 가게,음식,3,3000,7,4.6
V050116,2026-09-18 13:19:00,13:00,떡볶이 가게,음식,2,3000,16,4.5
V050117,2026-09-18 15:24:00,15:00,사진 부스,체험,2,2000,4,4.3
V050118,2026-09-18 12:01:00,12:00,떡볶이 가게,음식,3,3000,13,4.2
V050119,2026-09-18 12:04:00,12:00,방탈출 게임,게임,1,1000,13,4.2
V050120,2026-09-18 13:22:00,13:00,캘리그라피 체험,체험,1,1500,4,4.8
V050121,2026-09-18 16:22:00,16:00,슬러시 카페,음식,2,2000,1,4.8
V050122,2026-09-18 15:55:00,15:00,방탈출 게임,게임,2,1000,13,4.7
V050123,2026-09-18 13:52:00,13:00,캘리그라피 체험,체험,2,1500,5,4.1
V050124,2026-09-18 16:25:00,16:00,방탈출 게임,게임,1,1000,12,4.1
V050125,2026-09-18 14:55:00,14:00,캘리그라피 체험,체험,2,1500,3,4.9
V050126,2026-09-18 11:12:00,11:00,방탈출 게임,게임,1,0,6,4.9
V050127,2026-09-18 12:00:00,12:00,떡볶이 가게,음식,1,0,11,4.6
V050128,2026-09-18 11:23:00,11:00,슬러시 카페,음식,1,2000,1,5.0
V050129,2026-09-18 11:38:00,11:00,떡볶이 가게,음식,3,3000,5,4.7
V050130,2026-09-18 13:07:00,13:00,캘리그라피 체험,체험,2,1500,3,5.0
V050131,2026-09-18 14:12:00,14:00,다트 챌린지,게임,2,0,4,5.0
V050132,2026-09-18 15:45:00,15:00,방탈출 게임,게임,2,0,16,4.2
V050133,2026-09-18 14:40:00,14:00,슬러시 카페,음식,1,2000,6,4.8
V050134,2026-09-18 14:47:00,14:00,슬러시 카페,음식,3,2000,2,4.9
V050135,2026-09-18 14:19:00,14:00,방탈출 게임,게임,3,1000,15,4.3
V050136,2026-09-18 12:10:00,12:00,슬러시 카페,음식,3,2000,4,4.8
V050137,2026-09-18 15:24:00,15:00,떡볶이 가게,음식,2,3000,8,4.6
V050138,2026-09-18 13:39:00,13:00,떡볶이 가게,음식,3,3000,9,5.0
V050139,2026-09-18 14:32:00,14:00,사진 부스,체험,1,2000,11,4.5
V050140,2026-09-18 11:29:00,11:00,캘리그라피 체험,체험,1,1500,3,4.6
V050141,2026-09-18 12:13:00,12:00,방탈출 게임,게임,3,1000,14,4.3
V050142,2026-09-18 12:34:00,12:00,떡볶이 가게,음식,2,3000,11,4.0
V050143,2026-09-18 13:42:00,13:00,사진 부스,체험,2,2000,12,4.5
V050144,2026-09-18 10:25:00,10:00,슬러시 카페,음식,1,2000,4,5.0
V050145,2026-09-18 14:36:00,14:00,다트 챌린지,게임,3,1000,4,4.9
V050146,2026-09-18 14:34:00,14:00,떡볶이 가게,음식,3,0,9,4.3
V050147,2026-09-18 16:29:00,16:00,떡볶이 가게,음식,1,3000,8,4.0
V050148,2026-09-18 15:51:00,15:00,캘리그라피 체험,체험,2,0,4,5.0
V050149,2026-09-18 16:53:00,16:00,슬러시 카페,음식,2,2000,0,5.0
V050150,2026-09-18 14:20:00,14:00,슬러시 카페,음식,2,0,4,4.5
V050151,2026-09-18 10:58:00,10:00,떡볶이 가게,음식,3,3000,5,5.0
V050152,2026-09-18 10:59:00,10:00,사진 부스,체험,3,2000,5,4.9
V050153,2026-09-18 16:12:00,16:00,떡볶이 가게,음식,2,3000,10,4.8
V050154,2026-09-18 14:12:00,14:00,사진 부스,체험,2,2000,6,4.8
V050155,2026-09-18 13:28:00,13:00,다트 챌린지,게임,1,1000,6,4.5
V050156,2026-09-18 12:54:00,12:00,떡볶이 가게,음식,3,0,12,4.3
V050157,2026-09-18 10:19:00,10:00,사진 부스,체험,2,0,3,4.7
V050158,2026-09-18 10:34:00,10:00,슬러시 카페,음식,2,2000,5,4.6
V050159,2026-09-18 13:49:00,13:00,떡볶이 가게,음식,1,3000,10,4.3
V050160,2026-09-18 13:48:00,13:00,떡볶이 가게,음식,3,3000,12,4.1
V050161,2026-09-18 14:02:00,14:00,슬러시 카페,음식,1,2000,4,4.8
V050162,2026-09-18 13:49:00,13:00,다트 챌린지,게임,1,0,2,4.4
V050163,2026-09-18 13:58:00,13:00,캘리그라피 체험,체험,2,1500,7,4.6
V050164,2026-09-18 14:20:00,14:00,떡볶이 가게,음식,2,3000,11,4.4
V050165,2026-09-18 16:43:00,16:00,떡볶이 가게,음식,3,3000,2,5.0
V050166,2026-09-18 13:55:00,13:00,슬러시 카페,음식,2,2000,4,4.4
V050167,2026-09-18 13:00:00,13:00,슬러시 카페,음식,2,2000,8,4.9
V050168,2026-09-18 13:58:00,13:00,떡볶이 가게,음식,1,3000,13,4.7
V050169,2026-09-18 15:03:00,15:00,사진 부스,체험,1,0,5,4.7
V050170,2026-09-18 12:22:00,12:00,떡볶이 가게,음식,3,3000,8,4.7
V050171,2026-09-18 14:40:00,14:00,다트 챌린지,게임,1,1000,5,4.5
V050172,2026-09-18 12:31:00,12:00,방탈출 게임,게임,3,1000,16,3.8
V050173,2026-09-18 16:55:00,16:00,사진 부스,체험,1,2000,6,4.5
V050174,2026-09-18 10:23:00,10:00,방탈출 게임,게임,1,0,10,4.4
V050175,2026-09-18 11:01:00,11:00,사진 부스,체험,1,2000,7,4.7
V050176,2026-09-18 15:04:00,15:00,떡볶이 가게,음식,1,3000,9,4.8
V050177,2026-09-18 13:48:00,13:00,캘리그라피 체험,체험,1,1500,4,5.0
V050178,2026-09-18 15:05:00,15:00,슬러시 카페,음식,1,2000,3,4.5
V050179,2026-09-18 10:54:00,10:00,사진 부스,체험,2,0,6,4.5
V050180,2026-09-18 10:35:00,10:00,떡볶이 가게,음식,3,3000,3,4.7
V050181,2026-09-18 16:48:00,16:00,사진 부스,체험,2,2000,4,4.7
V050182,2026-09-18 12:38:00,12:00,사진 부스,체험,2,2000,3,4.6
V050183,2026-09-18 12:42:00,12:00,떡볶이 가게,음식,3,3000,12,4.0
V050184,2026-09-18 11:53:00,11:00,떡볶이 가게,음식,1,3000,3,4.2
V050185,2026-09-18 15:32:00,15:00,방탈출 게임,게임,1,1000,13,4.1
V050186,2026-09-18 12:57:00,12:00,슬러시 카페,음식,3,2000,5,4.9
V050187,2026-09-18 16:23:00,16:00,사진 부스,체험,1,2000,8,4.5
V050188,2026-09-18 12:26:00,12:00,사진 부스,체험,3,2000,10,4.3
V050189,2026-09-18 11:37:00,11:00,방탈출 게임,게임,2,1000,10,4.7
V050190,2026-09-18 16:39:00,16:00,사진 부스,체험,2,2000,7,4.8
V050191,2026-09-18 13:47:00,13:00,캘리그라피 체험,체험,3,1500,3,4.7
V050192,2026-09-18 12:02:00,12:00,떡볶이 가게,음식,3,3000,10,4.4
V050193,2026-09-18 14:28:00,14:00,슬러시 카페,음식,2,2000,9,4.5
V050194,2026-09-18 12:34:00,12:00,사진 부스,체험,1,2000,1,5.0
V050195,2026-09-18 16:30:00,16:00,캘리그라피 체험,체험,2,1500,3,5.0
V050196,2026-09-18 16:18:00,16:00,슬러시 카페,음식,3,2000,4,4.6
V050197,2026-09-18 11:32:00,11:00,슬러시 카페,음식,1,2000,2,4.7
V050198,2026-09-18 12:40:00,12:00,다트 챌린지,게임,2,1000,7,4.8
V050199,2026-09-18 16:01:00,16:00,슬러시 카페,음식,2,2000,2,5.0
V050200,2026-09-18 13:36:00,13:00,캘리그라피 체험,체험,1,1500,6,4.5
V050201,2026-09-18 15:11:00,15:00,캘리그라피 체험,체험,1,1500,0,5.0
V050202,2026-09-18 12:03:00,12:00,방탈출 게임,게임,3,1000,18,3.9
V050203,2026-09-18 13:19:00,13:00,다트 챌린지,게임,3,1000,6,4.5
V050204,2026-09-18 13:06:00,13:00,떡볶이 가게,음식,2,3000,9,4.6
V050205,2026-09-18 12:56:00,12:00,떡볶이 가게,음식,1,0,8,4.5
V050206,2026-09-18 13:32:00,13:00,방탈출 게임,게임,1,1000,18,3.9
V050207,2026-09-18 13:59:00,13:00,떡볶이 가게,음식,1,3000,15,4.3
V050208,2026-09-18 13:53:00,13:00,다트 챌린지,게임,3,1000,5,4.5
V050209,2026-09-18 13:06:00,13:00,사진 부스,체험,1,2000,13,4.3
V050210,2026-09-18 10:12:00,10:00,슬러시 카페,음식,3,2000,7,4.7
V050211,2026-09-18 14:13:00,14:00,슬러시 카페,음식,2,2000,7,4.2
V050212,2026-09-18 12:36:00,12:00,다트 챌린지,게임,1,0,4,5.0
V050213,2026-09-18 11:57:00,11:00,캘리그라피 체험,체험,1,1500,4,4.5
V050214,2026-09-18 16:40:00,16:00,캘리그라피 체험,체험,1,1500,8,5.0
V050215,2026-09-18 10:09:00,10:00,다트 챌린지,게임,2,1000,6,5.0
V050216,2026-09-18 15:39:00,15:00,방탈출 게임,게임,3,0,13,4.1
V050217,2026-09-18 13:22:00,13:00,슬러시 카페,음식,1,2000,6,4.7
V050218,2026-09-18 15:28:00,15:00,떡볶이 가게,음식,2,0,8,4.1
V050219,2026-09-18 14:32:00,14:00,다트 챌린지,게임,3,1000,6,4.6
V050220,2026-09-18 12:27:00,12:00,다트 챌린지,게임,2,1000,7,4.4
V050221,2026-09-18 15:10:00,15:00,사진 부스,체험,1,2000,4,4.2
V050222,2026-09-18 11:33:00,11:00,슬러시 카페,음식,1,2000,3,4.9
V050223,2026-09-18 15:31:00,15:00,방탈출 게임,게임,1,1000,9,4.9
V050224,2026-09-18 12:22:00,12:00,떡볶이 가게,음식,1,3000,5,4.7
V050225,2026-09-18 14:12:00,14:00,방탈출 게임,게임,2,1000,19,4.0
V050226,2026-09-18 13:53:00,13:00,다트 챌린지,게임,3,1000,6,4.5
V050227,2026-09-18 12:50:00,12:00,방탈출 게임,게임,3,1000,12,4.4
V050228,2026-09-18 12:25:00,12:00,슬러시 카페,음식,3,2000,3,5.0
V050229,2026-09-18 15:33:00,15:00,떡볶이 가게,음식,1,3000,8,4.6
V050230,2026-09-18 16:57:00,16:00,떡볶이 가게,음식,1,0,7,4.6
V050231,2026-09-18 12:13:00,12:00,사진 부스,체험,3,2000,5,4.7
V050232,2026-09-18 13:19:00,13:00,캘리그라피 체험,체험,3,1500,5,5.0
V050233,2026-09-18 15:56:00,15:00,방탈출 게임,게임,3,1000,11,4.6
V050234,2026-09-18 12:40:00,12:00,사진 부스,체험,2,2000,8,4.8
V050235,2026-09-18 16:32:00,16:00,슬러시 카페,음식,3,2000,3,4.4
V050236,2026-09-18 12:12:00,12:00,캘리그라피 체험,체험,2,1500,7,4.9
V050237,2026-09-18 13:33:00,13:00,캘리그라피 체험,체험,1,1500,2,4.9
V050238,2026-09-18 13:15:00,13:00,슬러시 카페,음식,1,2000,4,5.0
V050239,2026-09-18 14:42:00,14:00,떡볶이 가게,음식,1,3000,7,4.8
V050240,2026-09-18 13:56:00,13:00,슬러시 카페,음식,2,2000,6,5.0
V050241,2026-09-18 14:50:00,14:00,슬러시 카페,음식,2,2000,7,4.0
V050242,2026-09-18 14:24:00,14:00,슬러시 카페,음식,3,2000,4,4.9
V050243,2026-09-18 15:19:00,15:00,캘리그라피 체험,체험,1,1500,5,4.5
V050244,2026-09-18 15:49:00,15:00,캘리그라피 체험,체험,2,1500,1,4.8
V050245,2026-09-18 15:09:00,15:00,캘리그라피 체험,체험,2,1500,5,4.8
V050246,2026-09-18 13:57:00,13:00,다트 챌린지,게임,2,0,6,5.0
V050247,2026-09-18 11:14:00,11:00,슬러시 카페,음식,1,2000,7,4.1
V050248,2026-09-18 14:33:00,14:00,캘리그라피 체험,체험,2,0,0,5.0
V050249,2026-09-18 15:42:00,15:00,떡볶이 가게,음식,2,3000,6,4.8
V050250,2026-09-18 13:35:00,13:00,떡볶이 가게,음식,1,3000,10,4.2
V050251,2026-09-18 13:42:00,13:00,떡볶이 가게,음식,2,3000,9,4.7
V050252,2026-09-18 12:01:00,12:00,다트 챌린지,게임,1,1000,6,4.6
